Month_Day,Home_Team,Away_Team,Home_Team_Wins,Home_FG,Home_FGA,Home_FG%,Home_3P,Home_3PA,Home_3P%,Home_2P,Home_2PA,Home_2P%,Home_FT,Home_FTA,Home_FT%,Home_ORB,Home_DRB,Home_TRB,Home_AST,Home_STL,Home_BLK,Home_TOV,Home_PTS,Home_Season_W,Home_Season_L,Home_Season_Win_Pct,Home_Season_PTS_PG,Home_Season_Opp_PTS_PG,Home_ORtg,Home_DRtg,Home_NRtg,Home_Pace,Home_Eff_FG%,Home_True_Shooting_Pct,Away_Opp_FG,Away_Opp_FGA,Away_Opp_FG%,Away_Opp_3P,Away_Opp_3PA,Away_Opp_3P%,Away_Opp_2P,Away_Opp_2PA,Away_Opp_2P%,Away_Opp_FT,Away_Opp_FTA,Away_Opp_FT%,Away_Opp_ORB,Away_Opp_DRB,Away_Opp_TRB,Away_Opp_AST,Away_Opp_STL,Away_Opp_BLK,Away_Opp_TOV,Away_Opp_PTS,Away_Season_W,Away_Season_L,Away_Season_Win_Pct,Away_Season_PTS_PG,Away_Season_Opp_PTS_PG,Away_ORtg,Away_DRtg,Away_NRtg,Away_Pace,Away_Eff_FG%,Away_True_Shooting_Pct,Home_Season_Point_Diff,Away_Season_Point_Diff,Home_Offensive_Advantage,Away_Defensive_Advantage,Pace_Diff
"Fri,-Nov",Charlotte Hornets,Minnesota Timberwolves,0,42.8,91.4,0.468,13.9,38.2,0.365,28.8,53.3,0.542,15.8,21.4,0.74,10.8,33.7,44.6,28.1,8.6,4.9,13.3,115.3,43,39,0.524,115.3,114.9,114.1,113.7,0.4,100.0,0.544,0.572,40.2,87.4,0.46,13.1,37.3,0.35,27.2,50.0,0.543,19.8,25.4,0.78,11.0,34.9,45.9,26.2,7.2,4.8,16.3,113.3,46,36,0.561,115.9,113.3,114.3,111.7,2.6,100.9,0.539,0.573,0.3999999999999915,2.6000000000000085,2.3999999999999915,-2.3999999999999915,-0.9000000000000057
"Fri,-Nov",New York Knicks,Phoenix Suns,1,37.7,86.2,0.437,13.2,36.9,0.357,24.5,49.3,0.497,18.0,24.1,0.744,11.5,34.6,46.1,21.9,7.0,4.9,13.3,106.5,37,45,0.451,106.5,106.6,110.4,110.5,-0.1,95.9,0.513,0.55,39.2,88.3,0.444,11.6,34.2,0.34,27.6,54.1,0.51,17.3,22.7,0.761,10.5,33.9,44.5,22.9,7.5,4.0,14.7,107.3,64,18,0.78,114.8,107.3,114.8,107.3,7.5,99.8,0.549,0.581,-0.0999999999999943,7.5,3.1000000000000085,-3.1000000000000085,-3.899999999999992
"Fri,-Nov",Orlando Magic,Chicago Bulls,1,38.3,88.3,0.434,12.2,36.9,0.331,26.1,51.4,0.507,15.5,19.7,0.787,9.1,35.2,44.3,23.7,6.8,4.5,14.5,104.2,22,60,0.268,104.2,112.2,104.5,112.5,-8.0,99.2,0.503,0.538,41.4,87.4,0.474,11.7,32.0,0.366,29.7,55.5,0.536,17.4,21.9,0.795,9.3,33.9,43.2,25.0,7.1,5.0,13.1,112.0,46,36,0.561,111.6,112.0,113.2,113.6,-0.4,98.3,0.541,0.579,-8.0,-0.4000000000000057,-9.099999999999994,9.099999999999994,0.9000000000000057
"Fri,-Nov",Indiana Pacers,Toronto Raptors,0,41.4,89.5,0.463,12.2,35.4,0.344,29.3,54.1,0.541,16.4,21.4,0.768,11.3,32.6,43.9,25.4,7.1,5.6,14.4,111.5,25,57,0.305,111.5,114.9,112.6,116.1,-3.5,98.0,0.531,0.564,39.0,84.4,0.462,12.4,34.9,0.354,26.6,49.5,0.538,16.8,21.2,0.789,10.3,33.7,44.0,25.3,6.7,5.1,15.8,107.1,48,34,0.585,109.4,107.1,112.9,110.5,2.4,96.0,0.51,0.543,-3.4000000000000057,2.300000000000012,2.0999999999999943,-2.0999999999999943,2.0
"Fri,-Nov",Memphis Grizzlies,Atlanta Hawks,1,43.5,94.4,0.461,11.5,32.7,0.353,32.0,61.7,0.519,17.0,23.1,0.734,14.1,35.0,49.2,26.0,9.8,6.5,13.2,115.6,56,26,0.683,115.6,109.9,114.6,109.0,5.6,100.3,0.522,0.553,41.9,89.0,0.471,12.8,35.2,0.364,29.1,53.7,0.541,15.8,19.9,0.792,10.2,33.6,43.9,25.4,7.0,4.5,12.8,112.4,43,39,0.524,113.9,112.4,116.5,114.9,1.6,97.7,0.543,0.581,5.699999999999989,1.5,-0.3000000000000113,0.3000000000000113,2.5999999999999943
"Fri,-Nov",Oklahoma City Thunder,Washington Wizards,1,38.3,89.1,0.43,12.1,37.4,0.323,26.2,51.8,0.507,15.0,19.9,0.756,10.4,35.2,45.6,22.2,7.6,4.6,14.0,103.7,24,58,0.293,103.7,111.8,104.6,112.8,-8.2,98.6,0.497,0.53,41.3,88.9,0.464,11.5,31.8,0.361,29.8,57.1,0.522,18.0,22.3,0.807,10.2,34.0,44.2,23.7,7.3,4.2,11.9,112.0,35,47,0.427,108.6,112.0,111.1,114.5,-3.4,97.0,0.532,0.568,-8.099999999999994,-3.4000000000000057,-9.900000000000006,9.900000000000006,1.5999999999999943
"Fri,-Nov",Denver Nuggets,Milwaukee Bucks,1,41.7,86.3,0.483,12.7,35.9,0.353,29.0,50.4,0.575,16.7,21.0,0.795,9.2,34.9,44.1,27.8,7.2,3.7,14.5,112.7,48,34,0.585,112.7,110.4,114.5,112.1,2.4,97.8,0.556,0.59,41.4,90.6,0.456,14.5,40.6,0.356,26.9,50.0,0.537,15.0,19.9,0.751,9.9,34.2,44.1,25.9,7.4,4.4,13.0,112.1,51,31,0.622,115.5,112.1,115.1,111.8,3.3,99.9,0.546,0.58,2.299999999999997,3.4000000000000057,2.700000000000003,-2.700000000000003,-2.1000000000000085
"Fri,-Nov",Utah Jazz,New Orleans Pelicans,1,40.6,86.2,0.471,14.5,40.3,0.36,26.0,45.8,0.568,17.9,23.4,0.767,10.8,35.6,46.3,22.4,7.2,4.9,14.0,113.6,49,33,0.598,113.6,107.6,116.7,110.5,6.2,97.1,0.555,0.589,40.3,85.5,0.471,13.0,35.5,0.365,27.3,50.0,0.546,16.8,21.4,0.786,9.3,32.5,41.8,24.9,7.4,4.8,14.2,110.3,36,46,0.439,109.3,110.3,112.0,113.0,-1.0,97.2,0.517,0.557,6.0,-1.0,3.700000000000003,-3.700000000000003,-0.1000000000000085
"Fri,-Nov",Golden State Warriors,Portland Trail Blazers,0,40.5,86.4,0.469,14.3,39.4,0.364,26.2,47.0,0.557,15.6,20.3,0.769,9.8,35.7,45.5,27.1,8.8,4.5,14.9,111.0,53,29,0.646,111.0,105.5,112.5,106.9,5.6,98.4,0.552,0.582,41.1,85.9,0.479,13.8,37.1,0.371,27.4,48.8,0.561,19.1,24.6,0.777,9.8,35.0,44.7,26.6,8.2,5.0,14.0,115.1,27,55,0.329,106.2,115.1,107.8,116.9,-9.1,98.3,0.515,0.55,5.5,-8.899999999999991,-4.400000000000006,4.400000000000006,0.1000000000000085
"Fri,-Nov",Los Angeles Lakers,Sacramento Kings,1,41.6,88.8,0.469,12.0,34.5,0.347,29.7,54.3,0.546,16.8,23.0,0.732,9.5,34.5,44.0,24.0,7.6,5.2,14.5,112.1,33,49,0.402,112.1,115.1,110.3,113.3,-3.0,100.1,0.537,0.567,43.4,90.6,0.479,13.0,34.9,0.372,30.4,55.7,0.547,15.9,20.5,0.776,10.6,35.3,45.8,25.3,8.1,4.8,13.5,115.8,30,52,0.366,110.3,115.8,109.9,115.3,-5.4,99.8,0.525,0.561,-3.0,-5.5,-5.0,5.0,0.2999999999999971
"Sat,-Nov",Philadelphia 76ers,Minnesota Timberwolves,1,39.4,84.5,0.466,11.6,31.8,0.364,27.8,52.7,0.527,19.6,23.8,0.821,8.5,33.8,42.3,23.7,7.7,5.3,12.5,109.9,51,31,0.622,109.9,107.3,113.5,110.8,2.7,96.2,0.534,0.578,40.2,87.4,0.46,13.1,37.3,0.35,27.2,50.0,0.543,19.8,25.4,0.78,11.0,34.9,45.9,26.2,7.2,4.8,16.3,113.3,46,36,0.561,115.9,113.3,114.3,111.7,2.6,100.9,0.539,0.573,2.6000000000000085,2.6000000000000085,1.7999999999999972,-1.7999999999999972,-4.700000000000003
"Sat,-Nov",Atlanta Hawks,New York Knicks,1,41.5,88.3,0.47,12.9,34.4,0.374,28.6,53.9,0.531,18.1,22.3,0.812,10.0,33.9,44.0,24.6,7.2,4.2,11.9,113.9,43,39,0.524,113.9,112.4,116.5,114.9,1.6,97.7,0.543,0.581,38.5,86.0,0.447,12.7,37.0,0.342,25.8,49.0,0.527,17.0,22.3,0.764,9.3,34.3,43.6,24.2,7.0,4.6,12.7,106.6,37,45,0.451,106.5,106.6,110.4,110.5,-0.1,95.9,0.513,0.55,1.5,-0.0999999999999943,6.0,-6.0,1.7999999999999972
"Sat,-Nov",Brooklyn Nets,Phoenix Suns,1,42.0,88.4,0.475,11.5,31.7,0.361,30.5,56.7,0.538,17.5,21.7,0.805,10.3,34.1,44.4,25.3,7.1,5.5,14.1,112.9,44,38,0.537,112.9,112.1,113.6,112.8,0.8,99.0,0.54,0.576,39.2,88.3,0.444,11.6,34.2,0.34,27.6,54.1,0.51,17.3,22.7,0.761,10.5,33.9,44.5,22.9,7.5,4.0,14.7,107.3,64,18,0.78,114.8,107.3,114.8,107.3,7.5,99.8,0.549,0.581,0.8000000000000114,7.5,6.299999999999997,-6.299999999999997,-0.7999999999999972
"Sat,-Nov",Chicago Bulls,Miami Heat,1,41.7,86.9,0.48,10.6,28.8,0.369,31.1,58.1,0.535,17.5,21.5,0.813,8.7,33.7,42.3,23.9,7.1,4.1,12.8,111.6,46,36,0.561,111.6,112.0,113.2,113.6,-0.4,98.3,0.541,0.579,37.5,84.0,0.447,13.0,38.3,0.339,24.6,45.7,0.537,17.5,22.5,0.779,9.5,32.1,41.7,23.3,7.4,4.0,15.0,105.6,53,29,0.646,110.0,105.6,113.7,109.1,4.6,95.9,0.547,0.584,-0.4000000000000057,4.400000000000006,4.1000000000000085,-4.1000000000000085,2.3999999999999915
"Sat,-Nov",Cleveland Cavaliers,Orlando Magic,0,39.7,84.6,0.469,11.6,32.8,0.355,28.1,51.9,0.541,16.8,22.1,0.76,10.2,34.0,44.2,25.2,7.1,4.2,14.4,107.8,44,38,0.537,107.8,105.7,111.9,109.7,2.2,96.1,0.538,0.571,40.8,89.0,0.458,13.2,36.3,0.363,27.6,52.7,0.524,17.4,22.6,0.772,10.4,36.8,47.1,24.8,8.0,5.2,13.2,112.2,22,60,0.268,104.2,112.2,104.5,112.5,-8.0,99.2,0.503,0.538,2.0999999999999943,-8.0,-0.5999999999999943,0.5999999999999943,-3.1000000000000085
"Sat,-Nov",Houston Rockets,Charlotte Hornets,0,39.4,86.4,0.456,13.5,38.7,0.349,25.9,47.7,0.543,17.5,24.5,0.713,9.6,32.4,42.0,23.6,7.3,4.7,16.5,109.7,20,62,0.244,109.7,118.2,108.4,116.7,-8.3,100.9,0.534,0.565,42.0,90.1,0.466,14.0,38.7,0.362,28.0,51.4,0.544,16.9,22.1,0.763,11.4,35.6,47.0,26.5,7.5,4.6,15.0,114.9,43,39,0.524,115.3,114.9,114.1,113.7,0.4,100.0,0.544,0.572,-8.5,0.3999999999999915,-5.299999999999997,5.299999999999997,0.9000000000000057
"Sat,-Nov",Dallas Mavericks,Washington Wizards,1,39.3,85.1,0.461,13.1,37.4,0.35,26.2,47.8,0.548,16.4,21.2,0.771,9.3,33.8,43.0,23.4,6.7,4.0,12.5,108.0,52,30,0.634,108.0,104.7,112.8,109.4,3.4,95.4,0.538,0.572,41.3,88.9,0.464,11.5,31.8,0.361,29.8,57.1,0.522,18.0,22.3,0.807,10.2,34.0,44.2,23.7,7.3,4.2,11.9,112.0,35,47,0.427,108.6,112.0,111.1,114.5,-3.4,97.0,0.532,0.568,3.299999999999997,-3.4000000000000057,-1.7000000000000028,1.7000000000000028,-1.5999999999999943
"Sat,-Nov",Utah Jazz,New Orleans Pelicans,0,40.6,86.2,0.471,14.5,40.3,0.36,26.0,45.8,0.568,17.9,23.4,0.767,10.8,35.6,46.3,22.4,7.2,4.9,14.0,113.6,49,33,0.598,113.6,107.6,116.7,110.5,6.2,97.1,0.555,0.589,40.3,85.5,0.471,13.0,35.5,0.365,27.3,50.0,0.546,16.8,21.4,0.786,9.3,32.5,41.8,24.9,7.4,4.8,14.2,110.3,36,46,0.439,109.3,110.3,112.0,113.0,-1.0,97.2,0.517,0.557,6.0,-1.0,3.700000000000003,-3.700000000000003,-0.1000000000000085
"Sun,-Nov",Los Angeles Clippers,Golden State Warriors,1,40.1,87.4,0.458,12.8,34.2,0.374,27.3,53.3,0.512,15.5,19.6,0.793,9.1,34.9,44.0,24.0,7.4,5.0,13.7,108.4,42,40,0.512,108.4,108.4,110.1,110.1,0.0,98.0,0.531,0.564,37.9,86.6,0.438,12.2,36.0,0.339,25.7,50.6,0.509,17.4,22.9,0.759,9.7,33.0,42.6,22.9,7.9,3.9,14.5,105.5,53,29,0.646,111.0,105.5,112.5,106.9,5.6,98.4,0.552,0.582,0.0,5.5,3.1999999999999886,-3.1999999999999886,-0.4000000000000057
"Sun,-Nov",Indiana Pacers,Milwaukee Bucks,1,41.4,89.5,0.463,12.2,35.4,0.344,29.3,54.1,0.541,16.4,21.4,0.768,11.3,32.6,43.9,25.4,7.1,5.6,14.4,111.5,25,57,0.305,111.5,114.9,112.6,116.1,-3.5,98.0,0.531,0.564,41.4,90.6,0.456,14.5,40.6,0.356,26.9,50.0,0.537,15.0,19.9,0.751,9.9,34.2,44.1,25.9,7.4,4.4,13.0,112.1,51,31,0.622,115.5,112.1,115.1,111.8,3.3,99.9,0.546,0.58,-3.4000000000000057,3.4000000000000057,0.7999999999999972,-0.7999999999999972,-1.9000000000000057
"Sun,-Nov",Memphis Grizzlies,Sacramento Kings,0,43.5,94.4,0.461,11.5,32.7,0.353,32.0,61.7,0.519,17.0,23.1,0.734,14.1,35.0,49.2,26.0,9.8,6.5,13.2,115.6,56,26,0.683,115.6,109.9,114.6,109.0,5.6,100.3,0.522,0.553,43.4,90.6,0.479,13.0,34.9,0.372,30.4,55.7,0.547,15.9,20.5,0.776,10.6,35.3,45.8,25.3,8.1,4.8,13.5,115.8,30,52,0.366,110.3,115.8,109.9,115.3,-5.4,99.8,0.525,0.561,5.699999999999989,-5.5,-0.7000000000000028,0.7000000000000028,0.5
"Sun,-Nov",Los Angeles Lakers,Detroit Pistons,0,41.6,88.8,0.469,12.0,34.5,0.347,29.7,54.3,0.546,16.8,23.0,0.732,9.5,34.5,44.0,24.0,7.6,5.2,14.5,112.1,33,49,0.402,112.1,115.1,110.3,113.3,-3.0,100.1,0.537,0.567,40.6,86.0,0.473,11.8,32.5,0.362,28.9,53.5,0.54,19.5,25.1,0.777,10.3,35.9,46.3,25.1,7.4,5.2,14.6,112.5,23,59,0.28,104.8,112.5,106.0,113.8,-7.8,98.4,0.494,0.533,-3.0,-7.700000000000003,-3.5,3.5,1.6999999999999886
"Mon,-Nov",Philadelphia 76ers,Orlando Magic,0,39.4,84.5,0.466,11.6,31.8,0.364,27.8,52.7,0.527,19.6,23.8,0.821,8.5,33.8,42.3,23.7,7.7,5.3,12.5,109.9,51,31,0.622,109.9,107.3,113.5,110.8,2.7,96.2,0.534,0.578,40.8,89.0,0.458,13.2,36.3,0.363,27.6,52.7,0.524,17.4,22.6,0.772,10.4,36.8,47.1,24.8,8.0,5.2,13.2,112.2,22,60,0.268,104.2,112.2,104.5,112.5,-8.0,99.2,0.503,0.538,2.6000000000000085,-8.0,1.0,-1.0,-3.0
"Mon,-Nov",Miami Heat,Denver Nuggets,1,39.6,84.8,0.467,13.6,35.8,0.379,26.0,49.0,0.531,17.3,21.4,0.808,9.8,33.9,43.7,25.5,7.4,3.2,14.6,110.0,53,29,0.646,110.0,105.6,113.7,109.1,4.6,95.9,0.547,0.584,41.1,87.4,0.47,11.8,34.2,0.346,29.2,53.2,0.549,16.5,21.7,0.757,9.7,32.7,42.4,25.4,7.9,4.8,12.8,110.4,48,34,0.585,112.7,110.4,114.5,112.1,2.4,97.8,0.556,0.59,4.400000000000006,2.299999999999997,1.6000000000000083,-1.6000000000000083,-1.8999999999999917
"Mon,-Nov",Chicago Bulls,Charlotte Hornets,0,41.7,86.9,0.48,10.6,28.8,0.369,31.1,58.1,0.535,17.5,21.5,0.813,8.7,33.7,42.3,23.9,7.1,4.1,12.8,111.6,46,36,0.561,111.6,112.0,113.2,113.6,-0.4,98.3,0.541,0.579,42.0,90.1,0.466,14.0,38.7,0.362,28.0,51.4,0.544,16.9,22.1,0.763,11.4,35.6,47.0,26.5,7.5,4.6,15.0,114.9,43,39,0.524,115.3,114.9,114.1,113.7,0.4,100.0,0.544,0.572,-0.4000000000000057,0.3999999999999915,-0.5,0.5,-1.7000000000000028
"Mon,-Nov",Houston Rockets,Oklahoma City Thunder,0,39.4,86.4,0.456,13.5,38.7,0.349,25.9,47.7,0.543,17.5,24.5,0.713,9.6,32.4,42.0,23.6,7.3,4.7,16.5,109.7,20,62,0.244,109.7,118.2,108.4,116.7,-8.3,100.9,0.534,0.565,41.4,90.5,0.458,13.6,38.7,0.353,27.8,51.8,0.536,15.3,19.9,0.771,11.0,37.3,48.4,26.1,8.5,6.0,13.2,111.8,24,58,0.293,103.7,111.8,104.6,112.8,-8.2,98.6,0.497,0.53,-8.5,-8.099999999999994,-4.399999999999992,4.399999999999992,2.300000000000012
"Mon,-Nov",Minnesota Timberwolves,Indiana Pacers,0,41.6,91.0,0.457,14.8,41.3,0.358,26.8,49.7,0.54,18.0,23.1,0.778,11.2,32.9,44.2,25.7,8.8,5.6,14.3,115.9,46,36,0.561,115.9,113.3,114.3,111.7,2.6,100.9,0.539,0.573,42.5,88.0,0.483,12.0,32.3,0.372,30.5,55.7,0.547,17.9,22.5,0.797,10.2,33.0,43.1,25.1,8.1,4.9,13.3,114.9,25,57,0.305,111.5,114.9,112.6,116.1,-3.5,98.0,0.531,0.564,2.6000000000000085,-3.4000000000000057,-1.7999999999999972,1.7999999999999972,2.9000000000000057
"Mon,-Nov",Dallas Mavericks,Cleveland Cavaliers,1,39.3,85.1,0.461,13.1,37.4,0.35,26.2,47.8,0.548,16.4,21.2,0.771,9.3,33.8,43.0,23.4,6.7,4.0,12.5,108.0,52,30,0.634,108.0,104.7,112.8,109.4,3.4,95.4,0.538,0.572,39.5,87.2,0.452,11.7,33.2,0.353,27.8,54.0,0.514,15.0,19.4,0.774,10.5,32.4,42.9,24.1,8.4,4.6,13.4,105.7,44,38,0.537,107.8,105.7,111.9,109.7,2.2,96.1,0.538,0.571,3.299999999999997,2.0999999999999943,3.0999999999999943,-3.0999999999999943,-0.6999999999999886
"Mon,-Nov",San Antonio Spurs,Washington Wizards,0,43.2,92.7,0.467,11.3,32.0,0.352,32.0,60.7,0.527,15.4,20.4,0.754,11.0,34.3,45.3,27.9,7.6,4.9,12.7,113.2,34,48,0.415,113.2,113.0,112.4,112.3,0.1,100.0,0.527,0.556,41.3,88.9,0.464,11.5,31.8,0.361,29.8,57.1,0.522,18.0,22.3,0.807,10.2,34.0,44.2,23.7,7.3,4.2,11.9,112.0,35,47,0.427,108.6,112.0,111.1,114.5,-3.4,97.0,0.532,0.568,0.2000000000000028,-3.4000000000000057,-2.0999999999999943,2.0999999999999943,3.0
"Mon,-Nov",Utah Jazz,Portland Trail Blazers,0,40.6,86.2,0.471,14.5,40.3,0.36,26.0,45.8,0.568,17.9,23.4,0.767,10.8,35.6,46.3,22.4,7.2,4.9,14.0,113.6,49,33,0.598,113.6,107.6,116.7,110.5,6.2,97.1,0.555,0.589,41.1,85.9,0.479,13.8,37.1,0.371,27.4,48.8,0.561,19.1,24.6,0.777,9.8,35.0,44.7,26.6,8.2,5.0,14.0,115.1,27,55,0.329,106.2,115.1,107.8,116.9,-9.1,98.3,0.515,0.55,6.0,-8.899999999999991,-0.2000000000000028,0.2000000000000028,-1.2000000000000028
"Mon,-Nov",Los Angeles Clippers,New Orleans Pelicans,1,40.1,87.4,0.458,12.8,34.2,0.374,27.3,53.3,0.512,15.5,19.6,0.793,9.1,34.9,44.0,24.0,7.4,5.0,13.7,108.4,42,40,0.512,108.4,108.4,110.1,110.1,0.0,98.0,0.531,0.564,40.3,85.5,0.471,13.0,35.5,0.365,27.3,50.0,0.546,16.8,21.4,0.786,9.3,32.5,41.8,24.9,7.4,4.8,14.2,110.3,36,46,0.439,109.3,110.3,112.0,113.0,-1.0,97.2,0.517,0.557,0.0,-1.0,-2.9000000000000057,2.9000000000000057,0.7999999999999972
"Tue,-Nov",Brooklyn Nets,New York Knicks,0,42.0,88.4,0.475,11.5,31.7,0.361,30.5,56.7,0.538,17.5,21.7,0.805,10.3,34.1,44.4,25.3,7.1,5.5,14.1,112.9,44,38,0.537,112.9,112.1,113.6,112.8,0.8,99.0,0.54,0.576,38.5,86.0,0.447,12.7,37.0,0.342,25.8,49.0,0.527,17.0,22.3,0.764,9.3,34.3,43.6,24.2,7.0,4.6,12.7,106.6,37,45,0.451,106.5,106.6,110.4,110.5,-0.1,95.9,0.513,0.55,0.8000000000000114,-0.0999999999999943,3.0999999999999943,-3.0999999999999943,3.0999999999999943
"Tue,-Nov",Toronto Raptors,Memphis Grizzlies,1,40.6,91.3,0.445,11.9,34.2,0.349,28.7,57.1,0.503,16.2,21.3,0.759,13.4,32.0,45.3,22.1,9.0,4.6,12.5,109.4,48,34,0.585,109.4,107.1,112.9,110.5,2.4,96.0,0.51,0.543,40.3,88.6,0.455,12.0,34.5,0.349,28.3,54.2,0.522,17.3,22.4,0.771,10.0,33.0,43.0,25.0,7.2,6.0,15.1,109.9,56,26,0.683,115.6,109.9,114.6,109.0,5.6,100.3,0.522,0.553,2.300000000000012,5.699999999999989,3.9000000000000057,-3.9000000000000057,-4.299999999999997
"Tue,-Nov",Phoenix Suns,Golden State Warriors,0,43.7,90.1,0.485,11.6,31.9,0.364,32.1,58.2,0.551,15.9,19.9,0.797,9.8,35.5,45.3,27.4,8.6,4.4,12.9,114.8,64,18,0.78,114.8,107.3,114.8,107.3,7.5,99.8,0.549,0.581,37.9,86.6,0.438,12.2,36.0,0.339,25.7,50.6,0.509,17.4,22.9,0.759,9.7,33.0,42.6,22.9,7.9,3.9,14.5,105.5,53,29,0.646,111.0,105.5,112.5,106.9,5.6,98.4,0.552,0.582,7.5,5.5,7.899999999999991,-7.899999999999991,1.3999999999999917
"Tue,-Nov",Portland Trail Blazers,Detroit Pistons,0,38.5,87.1,0.442,12.7,36.8,0.346,25.8,50.3,0.513,16.4,21.6,0.76,10.4,32.5,42.9,22.9,8.0,4.5,14.5,106.2,27,55,0.329,106.2,115.1,107.8,116.9,-9.1,98.3,0.515,0.55,40.6,86.0,0.473,11.8,32.5,0.362,28.9,53.5,0.54,19.5,25.1,0.777,10.3,35.9,46.3,25.1,7.4,5.2,14.6,112.5,23,59,0.28,104.8,112.5,106.0,113.8,-7.8,98.4,0.494,0.533,-8.899999999999991,-7.700000000000003,-6.0,6.0,-0.1000000000000085
"Tue,-Nov",Sacramento Kings,Los Angeles Lakers,1,40.5,88.1,0.46,11.4,33.2,0.344,29.1,54.9,0.53,17.9,23.3,0.768,9.6,33.4,42.9,23.7,7.2,4.5,14.1,110.3,30,52,0.366,110.3,115.8,109.9,115.3,-5.4,99.8,0.525,0.561,42.6,90.5,0.47,12.6,35.8,0.352,30.0,54.7,0.548,17.4,23.3,0.747,11.0,35.6,46.6,26.3,8.3,4.1,14.0,115.1,33,49,0.402,112.1,115.1,110.3,113.3,-3.0,100.1,0.537,0.567,-5.5,-3.0,-3.3999999999999915,3.3999999999999915,-0.2999999999999971
"Wed,-Dec",Indiana Pacers,Atlanta Hawks,1,41.4,89.5,0.463,12.2,35.4,0.344,29.3,54.1,0.541,16.4,21.4,0.768,11.3,32.6,43.9,25.4,7.1,5.6,14.4,111.5,25,57,0.305,111.5,114.9,112.6,116.1,-3.5,98.0,0.531,0.564,41.9,89.0,0.471,12.8,35.2,0.364,29.1,53.7,0.541,15.8,19.9,0.792,10.2,33.6,43.9,25.4,7.0,4.5,12.8,112.4,43,39,0.524,113.9,112.4,116.5,114.9,1.6,97.7,0.543,0.581,-3.4000000000000057,1.5,-2.300000000000012,2.300000000000012,0.2999999999999971
"Wed,-Dec",Orlando Magic,Denver Nuggets,0,38.3,88.3,0.434,12.2,36.9,0.331,26.1,51.4,0.507,15.5,19.7,0.787,9.1,35.2,44.3,23.7,6.8,4.5,14.5,104.2,22,60,0.268,104.2,112.2,104.5,112.5,-8.0,99.2,0.503,0.538,41.1,87.4,0.47,11.8,34.2,0.346,29.2,53.2,0.549,16.5,21.7,0.757,9.7,32.7,42.4,25.4,7.9,4.8,12.8,110.4,48,34,0.585,112.7,110.4,114.5,112.1,2.4,97.8,0.556,0.59,-8.0,2.299999999999997,-7.599999999999994,7.599999999999994,1.4000000000000057
